ID,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,EARNINGS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC,EXP
3940,1,0,1983,28,30,,,0,0,0,0,0,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,-.5809793,.9115402,.0905579,.4546918,.4501754,-.0991337,-.0443726,.24445,.5340039,62677,63,135,130,16,12,,,2,0,0,1,0,0,1,0,6,9,40,1.596154,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.865385
6138,1,0,1982,29,20,32000,167,0,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,10,7,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-.5440763,-1.371926,-1.315752,-.152804,-.8346376,-.03881,-1.03799,-.9477328,-1.433669,16587,71,152,284,12,9,12,9,1,0,0,1,0,0,1,0,4,7.27,55,.1730769,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,5.192307
1969,1,0,1984,27,25,55000,294,1,0,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,1,0,0,0,0,10,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,.1645084,-.4932306,-.1972078,.5763305,.4641623,.2670944,-.0997587,.0134748,-.3685871,54080,69,158,165,13,13,13,13,2,0,0,0,1,0,1,0,2,22,40,4.115385,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.596154
8924,1,0,1980,31,39,90250,715,1,0,0,0,0,0,0,1,0,0,1,0,0,18,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,.4467686,1.1722,1.24984,1.241828,.8060166,1.785186,.9106284,1.149654,1.291226,91972,68,133,159,18,14,18,14,4,0,0,1,0,0,1,0,11,26,50,2.153846,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,4.711538
1542,1,0,1983,28,25,,,1,0,0,0,0,0,0,1,0,0,0,1,0,19,0,0,0,0,1,0,0,0,11,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-.9475381,-.8004507,-.4376709,.0412406,1.491608,-.434818,-.8614035,-.6007036,-.660654,27830,60,97,103,14,14,14,14,1,0,0,1,0,0,1,0,4,9,40,3.480769,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.442308
2075,1,0,1982,29,33,70120,365,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,10,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,.1133851,.3947033,1.14079,1.191442,.9893941,.7469468,.4837999,.7941807,.8184513,76549,62,145,140,14,13,14,13,2,1,0,0,0,0,1,0,8,12,40,1.615385,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,6.942307
6518,1,0,1982,29,22,44300,350,0,0,0,1,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,8,,1,0,0,0,,,,,0,0,1,0,0,0,1,0,0,0,.5342883,-.0116669,-.0557874,-.0510314,.0257765,.106435,.2746491,.1157256,-.0363639,45568,66,198,235,12,13,,13,1,0,0,0,1,0,1,0,14,11,30,.5769231,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.288462
1422,1,0,1982,29,25,,,0,0,0,1,0,0,0,0,1,0,1,0,0,16,0,0,0,1,0,0,0,0,12,6,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,.2252708,.1568003,.4179505,.3412171,.5708098,-.3430141,.2812906,.318725,.3061093,59644,60,98,101,12,16,,16,3,0,0,1,0,0,1,0,7,18,40,3.615385,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,6.403846
2989,1,0,1983,28,31,114000,693,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,12,7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.0072195,-.4316441,.5909852,.6359743,-.6120296,-.1418345,.0473071,.2239452,.0845809,53800,63,160,190,14,16,14,16,1,0,1,0,0,0,1,0,9,17.2,40,3.134615,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.596154
5980,1,0,1982,29,23,69300,549,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,0,1,0,0,8,6,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-.2212063,-.5273132,.2489172,-.1506838,-1.303999,-.5586998,-.1985131,-.1825989,-.1488542,41186,67,135,140,12,17,12,17,0,0,0,1,0,0,1,0,7,25.48,50,4.096154,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.711538
4842,1,0,1984,27,29,56100,353,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,8,8,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.257791,.9706128,1.869001,1.22195,-.2851349,.6049604,1.471087,1.487891,1.513909,92270,62,100,105,15,8,15,8,1,1,0,0,0,1,0,0,6,32.69,40,3.230769,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3.826923
4067,1,0,1984,27,22,26000,111,1,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,1,0,0,10,8,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,.528936,1.307547,.6646392,1.073532,.7887753,1.116435,.8321719,.9996699,1.05133,81606,67,165,185,12,12,12,12,5,0,0,1,0,0,1,0,5,6,50,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.480769
4287,1,0,1984,27,23,92000,578,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,1,0,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,.9562327,.6370932,1.942397,.9219332,.7739378,1.690869,1.233881,1.246761,1.375191,90384,69,150,135,12,13,12,13,1,0,0,1,0,0,1,0,3,8.33,48,.4615385,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.211539
2663,1,0,1981,30,26,73500,462,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,.1428372,-.4396527,.0140495,.9119816,.7939075,.9952587,-.0388956,.1754451,-.2273565,54941,67,140,140,16,14,16,14,1,0,1,0,0,1,0,0,7,16.03,30,2.865385,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,7.923077
2572,1,0,1982,29,33,,,0,0,0,1,0,0,0,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,11,,1,0,0,0,,,,,0,1,0,0,0,1,0,0,0,0,-.3288296,.3218526,.8338612,-.7030122,-.4622146,.523469,.1364132,.0340344,.6159236,50160,63,130,148,18,18,,18,1,0,1,0,0,1,0,0,13,5,20,4.326923,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4.865385
1862,1,0,1984,27,28,97000,610,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,13,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.000499,.5255406,-.0448555,.4628964,.4410816,.8368537,1.231058,.8232157,.2559463,83526,67,135,140,16,18,16,18,1,0,1,0,0,0,1,0,7,34,30,.2692308,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,.9423077
2785,1,0,1983,28,38,79000,422,0,0,1,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,7,,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,-.3891754,.6212758,-.2675256,-.6171009,-.9044945,.7265186,-.1171194,-.1832258,.1882548,36595,67,150,172,18,15,18,15,1,0,1,0,0,0,1,0,3,12.75,40,3.230769,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.76923
4046,1,0,1981,30,20,29000,182,0,1,0,0,0,0,0,0,1,0,1,0,0,15,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,-.3292138,-.2529728,-.1294064,-1.066223,-.2801676,.6349514,-.2864441,-.4981168,-.2043061,23807,67,189,215,12,17,12,17,1,0,0,1,0,0,1,0,8,8.39,30,2.384615,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3.5
3170,1,0,1982,29,25,11000,102,0,0,0,1,0,0,0,0,1,0,0,0,1,19,0,0,0,1,0,0,0,0,10,,0,1,0,0,,,,,0,1,0,0,0,0,1,0,0,0,.2380577,.9649875,1.337625,.6422944,2.285703,2.339655,.7631097,.8900629,1.227538,84131,67,137,170,9,15,,15,0,0,1,0,0,0,1,0,7,27.5,36,3.903846,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,5.846154
1075,1,0,1983,28,16,61700,489,0,0,0,0,0,1,0,1,0,0,1,0,0,20,0,0,1,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.3599257,.3048307,.8400868,.9338712,1.432258,1.722039,.5119669,.6817988,.6101662,70261,65,138,175,12,16,,,2,0,0,1,0,0,1,0,3,23.39,37,4.961538,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
1639,1,0,1984,27,24,70199,441,1,0,0,0,0,0,0,1,0,0,0,0,1,20,0,0,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,.7931992,.1965743,1.373022,.6346377,1.402226,.8614768,.8667774,.8381456,.8366376,72761,63,110,117,12,12,12,12,1,1,0,0,0,0,1,0,6,42.86,50,3.307692,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,3.365385
221,1,0,1984,27,26,107700,677,0,1,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,1,0,0,0,10,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,.1431969,.6427847,1.200652,.8095593,.402504,1.663441,.5848022,.7818325,.9826707,82209,61,105,115,18,14,12,14,4,1,0,0,0,0,1,0,3,13.5,40,3.846154,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6.307693
883,1,0,1983,28,28,59005,371,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,0,0,1,0,0,9,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-.2250764,.9058488,.4119434,-.9510422,-1.002258,-.5794396,.2379699,.0390158,.7023563,54870,63,192,180,14,12,14,12,3,0,0,0,1,0,1,0,6,14,40,1.096154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,7.307693
2401,1,0,1982,29,29,73100,390,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,11,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-.82752,-.2689209,-.6040333,-.2916812,.6301601,-.5375053,-.6951021,-.5580955,-.4659185,26548,64,143,140,16,12,16,12,5,1,0,0,0,1,0,0,4,16,40,5.423077,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.807693
4478,1,0,1981,30,29,98000,616,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,.2621819,.4584596,.1819706,.7508417,.5875005,1.063518,.3196237,.4620586,.3411347,56196,60,130,150,16,12,16,12,0,0,0,0,1,0,1,0,7,5.81,20,.2115385,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,7.269231
3161,1,0,1980,31,28,46500,368,1,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,1,0,0,0,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,.6588185,.8261591,.3679756,1.188822,.1505258,.6805764,.6897541,.8505537,.6364126,73582,67,140,150,12,12,12,12,1,0,1,0,0,0,1,0,3,11.75,40,5.307693,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,8
2518,1,0,1981,30,26,60500,323,0,1,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,-.2333117,-.0526335,-.911185,-.910384,1.613271,.7203529,-.3935103,-.5903764,-.5143744,21044,65,220,225,12,15,12,15,3,1,0,0,0,1,0,0,3,9,40,8.096154,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,11.44231
4521,1,0,1982,29,27,72000,453,1,0,0,0,0,0,0,1,0,0,0,1,0,17,0,0,0,1,0,0,0,0,8,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,.769781,.6030107,1.419917,.9582135,-.5649236,.309965,.9784765,1.048995,1.078389,87569,68,138,120,12,12,12,12,2,0,0,0,1,0,1,0,7,20.51,45,5.192307,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.730769
4619,1,0,1982,29,25,54000,339,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-.5025188,-.6252062,.5669666,-.5471729,-.8714018,-.8167747,-.2926187,-.3106623,-.0314499,34218,61,140,138,12,12,12,12,2,0,0,0,1,0,1,0,,28,40,5.307693,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,6.826923
3026,1,0,1983,28,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1.581557,-.957535,-.4298865,-1.42068,-.5437768,.0913056,-1.250868,-1.228991,-.7402722,11857,66,135,165,12,12,,12,1,0,1,0,0,1,0,0,4,14,10,2.538461,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10.19231
6063,1,0,1981,30,19,4700,29,0,0,0,1,0,0,0,1,0,0,1,0,0,12,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-.4890504,-1.429967,-1.205881,-.8849409,.4147252,.983103,-.993507,-1.122706,-1.406029,9315,65,212,297,12,9,,9,2,0,0,1,0,1,0,0,8,16,40,1.211538,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7.711538
5189,1,0,1980,31,24,65000,347,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,0,1,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.216116,.424342,.2612177,1.929853,1.272246,1.263738,.8562797,1.071551,.3652012,74945,66,150,145,14,12,14,12,2,0,1,0,0,0,1,0,3,2.65,12,11,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10.30769
667,1,0,1982,29,37,35000,149,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,5,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,.3488778,-.7515566,.3056323,.4281479,.9051497,.3049781,.0687545,.0920236,-.2381933,60034,67,138,145,15,4,15,4,4,0,1,0,0,0,1,0,3,22.12,40,6.961538,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4.423077
3242,1,0,1982,29,30,20300,161,0,0,0,1,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,1,0,0,9,,0,1,0,0,,,,,0,0,1,0,0,0,1,0,0,0,.5918295,.0554923,.6826209,-.1634054,.8258511,-.4022341,.5276306,.3258044,.3932268,66357,65,145,140,16,16,,16,1,0,1,0,0,0,1,0,6,25,25,2.230769,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.923077
2933,1,0,1982,29,22,79000,422,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,0,1,0,16,13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,.4266649,.4618625,-.0346582,-.4909859,-1.338785,-.700828,.3514275,.1009171,.2274262,55883,63,96,200,13,14,13,14,2,0,1,0,0,1,0,0,7,3.75,30,1.673077,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.71154
1544,1,0,1984,27,24,54500,343,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,13,12,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.632297,.8590602,1.454202,.9494967,-.4948392,-.7359065,.9826991,1.089328,1.233218,87534,60,120,130,16,12,16,12,1,0,0,1,0,0,1,0,8,9,40,.75,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.096154
3535,1,0,1980,31,31,37000,293,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,.122833,.3617359,.5192158,.5018566,.5669669,1.965963,.3091334,.4206962,.4693993,64306,66,155,180,14,12,14,12,1,0,0,1,0,1,0,0,2,19.23,38,8.980769,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.826923
6375,1,0,1983,28,25,,,1,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,0,1,0,0,0,0,10,10,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.745177,.1340869,1.839829,.8426999,1.939373,1.903751,1.501059,1.275902,1.052252,90076,66,130,135,13,13,13,13,2,0,0,0,1,0,1,0,12,15,30,.3076923,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3.442308
6277,1,0,1982,29,33,25057,198,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,0,1,0,0,0,0,11,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,.7761745,.8090415,1.199729,1.120414,.164755,.7463234,.9781,1.092211,1.070839,90631,64,190,185,18,17,18,17,0,0,0,0,1,0,1,0,7,13,32,1.192308,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3.057692
6141,1,0,1980,31,22,29000,155,1,0,0,0,0,0,1,0,0,0,1,0,0,18,0,0,0,0,1,0,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-.9629906,-.84713,-.8074726,-.4299988,-3.068567,-2.323439,-.9843388,-.8534392,-.8827537,13673,67,150,180,15,13,15,13,2,0,0,1,0,0,1,0,7,12,40,2.576923,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.615385
5397,1,0,1982,29,22,58000,365,1,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,1,0,0,,10,,,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.4586323,-1.672435,-.5695594,.9105076,.0315466,.5359364,-.3644621,-.2448804,-1.195996,45147,64,160,155,14,13,14,13,1,0,1,0,0,0,1,0,4,8,40,5.692307,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.346154
4017,1,0,1984,27,21,14220,112,0,0,0,0,1,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,8,,,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.4777883,1.300717,1.056085,.2572309,.6657884,.3693269,.9097494,.8645583,1.256436,86312,68,126,160,12,10,12,,2,0,0,1,0,1,0,0,8,15.34,40,.7307692,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7.057693
1282,1,0,1981,30,28,76000,601,0,0,0,1,0,0,0,1,0,0,0,0,1,16,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1.735876,1.7379,.6790618,1.048739,.3740043,.6854442,1.61769,1.454933,1.288518,93868,62,175,150,12,12,,12,2,0,1,0,0,0,1,0,7,31.74,40,3.480769,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.307693
1338,1,0,1981,30,33,,,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,1,0,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.6702981,1.608134,1.44416,1.288328,.0815393,.3980711,1.206659,1.401582,1.627326,95328,64,133,122,16,15,16,15,1,0,0,1,0,0,1,0,10,21.63,40,2.596154,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.5
3303,1,0,1984,27,18,58200,461,0,0,0,0,0,1,0,0,1,0,0,0,1,16,0,0,0,0,1,0,0,0,3,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-.4077067,-.849516,-1.765213,.4787984,-.8032957,.010578,-.9429998,-.7124172,-1.394767,30856,64,210,230,12,9,12,11,3,0,0,1,0,0,1,0,4,7.5,62,4.403846,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.923077
6477,1,0,1983,28,25,30300,162,1,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,1,8,,0,1,0,0,,,,,0,0,1,0,0,1,0,0,0,0,.4206637,.3515007,.3607886,-.1485229,.3131752,1.959854,.4264667,.2748451,.3794555,60152,65,165,145,19,15,19,15,2,0,0,0,1,0,1,0,5,12,35,.3846154,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.961538
5664,1,0,1983,28,23,,,1,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,13,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.786148,-.8163868,-1.459655,-1.615745,-1.295877,-1.392625,-1.607485,-1.58949,-1.214153,7110,71,160,175,11,9,11,9,3,0,0,1,0,1,0,0,8,15.18,37,2.307692,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6.134615
2157,1,0,1981,30,24,12440,53,0,1,0,0,0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-.1789673,.4413852,-.544205,-1.483915,-.7790396,-.7264868,-.1270539,-.4947268,-.0552235,37558,59,155,180,10,8,9,8,4,0,0,0,1,0,1,0,3,8.67,30,6.634615,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.538462
971,1,0,1983,28,33,246474,1627,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,11,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-.2559782,.5245211,.9790944,.1504341,-.7651863,.803193,.2720487,.3905948,.8014516,57779,64,120,125,16,18,16,18,1,0,0,0,1,0,1,0,10,18.27,40,2.057692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.923077
1669,1,0,1981,30,34,68970,419,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1.793417,1.3247,.6868462,1.924407,.1903482,.8060662,1.53791,1.602626,1.072319,97307,66,116,128,16,14,16,14,1,0,0,1,0,0,1,0,8,19.23,50,3.884615,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.807693
4449,1,0,1981,30,29,,,1,0,0,0,0,0,0,1,0,0,0,1,0,18,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.4188218,.4391086,1.039369,1.010574,1.299869,-.3954778,.6359922,.8130841,.7880464,69504,71,160,165,16,14,16,14,3,0,0,0,1,1,0,0,4,35.25,40,3.096154,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.769231
3238,1,0,1981,30,27,246474,1627,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.012349,.9023934,.9681976,.7285789,.9582747,.8578058,1.069925,1.009986,.9971512,91429,69,180,187,16,12,16,12,1,0,1,0,0,0,1,0,6,11.84,20,2.576923,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6.153846
2998,1,0,1981,30,30,27360,216,0,0,0,1,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,-.4837225,-.4373761,.2820561,-.1184659,.3228971,-.8249791,-.3089651,-.2126031,-.0832207,39356,63,145,150,14,14,,14,2,0,1,0,0,0,1,0,5,11.01,20,5.269231,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.576923
705,1,0,1980,31,22,51513,324,0,0,0,1,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,1,0,0,0,,,,,0,0,1,0,0,0,1,0,0,0,-.2469224,-.737854,-.5072162,-.9303808,-.035933,-.1575434,-.4782743,-.6784837,-.6643595,25736,62,130,140,12,16,,16,2,0,1,0,0,0,1,0,2,5.5,40,4.096154,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,11.51923
1325,1,0,1982,29,27,40000,370,0,0,0,1,0,0,0,1,0,0,1,0,0,19,0,0,0,1,0,0,0,0,9,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.060684,.5950426,.7037501,.4005845,1.114689,-.799632,.9393664,.7717215,.6922243,83215,61,160,175,20,16,,16,0,0,0,1,0,0,1,0,3,19.44,47,6.192307,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.884615
4732,1,0,1983,28,26,52800,252,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,12,12,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.893292,1.050412,1.707494,1.496801,1.444128,1.162254,1.797888,1.719771,1.470336,99069,66,125,145,18,17,18,17,3,0,0,0,1,0,1,0,5,36.32,45,4.826923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.596154
3039,1,0,1982,29,23,48500,259,1,0,0,0,0,0,0,1,0,0,0,0,1,13,0,0,0,0,0,1,0,0,12,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.071339,.4140542,.1065735,.5447623,1.179645,1.638676,.7313938,.5972941,.2772467,68699,67,125,125,14,12,14,12,3,0,1,0,0,1,0,0,3,14.42,40,4.980769,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,7.269231
5319,1,0,1981,30,30,43890,267,1,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.2557884,.3514601,.4032707,.6660312,.6872418,.866533,.3475182,.4685218,.4020886,64652,62,165,220,12,12,12,12,1,0,1,0,0,1,0,0,2,10,40,6.403846,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9.461538
